Material,Valuation area,Moving price,MovAvgPrice PP,MovAvgPrice PY,Standard price,Price unit,Total Stock,Total Value,Price control,Price_Change_PP,Price_Change_PY
200200283025,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283050,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283050,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283100,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283100,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283125,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283125,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283125,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283150,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283175,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283175,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283175,2015,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283175,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283200,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283200,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200200283200,2013,5574.0,5574.0,5574.0,0.0,1,332.0,1850568.0,V,0.0,0.0
200200292775,1001,5969.0,5969.0,5969.0,0.0,1,0.0,0.0,V,0.0,0.0
200200292825,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200200292850,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200200303325,1001,6546.0,6546.0,6546.0,0.0,1,0.0,0.0,V,0.0,0.0
200200303325,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200200303350,1009,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200201033350,1021,8323.94,8323.94,8323.94,4769.02,1,21.0,100149.42,V,0.0,0.0
200201033450,1001,8323.94,8323.94,8323.94,8323.94,1,0.0,0.0,V,0.0,0.0
200201033500,3306,8323.94,8323.94,8323.94,8323.94,1,0.0,0.0,V,0.0,0.0
200300013100,1002,5411.0,5411.0,5411.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013100,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013100,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013100,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013125,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013125,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013175,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013175,1009,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013175,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013200,1002,5505.0,5505.0,5505.0,0.0,1,17.0,93585.0,V,0.0,0.0
200300013200,1002,5411.0,5505.0,5505.0,0.0,1,17.0,91987.0,V,-1.7075386012715712,-1.7075386012715712
200300013200,1002,5505.0,5505.0,5505.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013200,2011,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013225,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013250,1001,5228.05,59047.0,59047.0,4819.93,1,9469.0,49504450.83,V,-91.145951530137,-91.145951530137
200300013250,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013250,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013250,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013250,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013250,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013250,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013250,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013250,1009,5307.92,5307.92,5307.92,0.0,1,28.0,148621.76,V,0.0,0.0
200300013250,1009,5307.92,5307.92,5307.92,0.0,1,28.0,148621.76,V,0.0,0.0
200300013250,1009,4875.63,4875.63,4875.63,0.0,1,84.0,409552.92,V,0.0,0.0
200300013250,1018,5281.15,525782.0,525782.0,0.0,1,504.0,2661700.16,V,-98.99556279979154,-98.99556279979154
200300013250,2001,5307.92,5307.92,5307.92,0.0,1,84.0,445865.28,V,0.0,0.0
200300013250,2001,5307.92,5307.92,5307.92,0.0,1,220.0,1167742.4,V,0.0,0.0
200300013250,2001,5376.0,5376.0,5376.0,0.0,1,56.0,301056.0,V,0.0,0.0
200300013250,2001,5376.0,5376.0,5376.0,0.0,1,588.0,3161088.0,V,0.0,0.0
200300013250,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013250,2017,5307.92,5307.92,5307.92,0.0,1,481.0,2553109.52,V,0.0,0.0
200300013275,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013275,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1002,5411.0,5411.0,5411.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1002,5411.0,5307.65,5307.65,0.0,1,0.0,0.0,V,1.9471894341186846,1.9471894341186846
200300013300,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1002,5307.92,5307.79,5307.79,0.0,1,0.0,0.0,V,0.0024492302822852665,0.0024492302822852665
200300013300,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1009,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1009,5307.92,5307.92,5307.92,0.0,1,1.0,5307.92,V,0.0,0.0
200300013300,1009,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1009,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1009,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1009,5307.92,5307.92,5307.92,0.0,1,28.0,148621.76,V,0.0,0.0
200300013300,1009,5307.92,5307.92,5307.92,0.0,1,5.0,26539.6,V,0.0,0.0
200300013300,1009,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1009,5307.92,5307.92,5307.92,0.0,1,140.0,743108.8,V,0.0,0.0
200300013300,1009,5307.92,5307.92,5307.92,0.0,1,169.0,897038.48,V,0.0,0.0
200300013300,1011,5293.8,525782.0,525782.0,0.0,1,2286.0,12101617.28,V,-98.99315685968709,-98.99315685968709
200300013300,1011,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1011,5307.92,5307.92,5307.92,0.0,1,28.0,148621.76,V,0.0,0.0
200300013300,1011,5307.92,5307.92,5307.92,0.0,1,17.0,90234.64,V,0.0,0.0
200300013300,1011,5307.92,5307.92,5307.92,0.0,1,1.0,5307.92,V,0.0,0.0
200300013300,1011,5307.92,5307.92,5307.92,0.0,1,24.0,127390.08,V,0.0,0.0
200300013300,1011,5307.92,5307.92,5307.92,0.0,1,1.0,5307.92,V,0.0,0.0
200300013300,1011,4826.1,4826.1,4826.1,0.0,1,28.0,135130.92,V,0.0,0.0
200300013300,1011,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1018,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1018,5307.92,5307.92,5307.92,0.0,1,28.0,148621.76,V,0.0,0.0
200300013300,1018,5307.92,5307.92,5307.92,0.0,1,83.0,440557.36,V,0.0,0.0
200300013300,1018,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1018,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,1018,5307.92,5307.92,5307.92,0.0,1,30.0,159237.6,V,0.0,0.0
200300013300,1018,5307.92,5307.92,5307.92,0.0,1,196.0,1040352.32,V,0.0,0.0
200300013300,1018,5307.92,5307.92,5307.92,0.0,1,20.0,106158.4,V,0.0,0.0
200300013300,1018,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013300,2001,5307.92,5307.92,5307.92,0.0,1,112.0,594487.04,V,0.0,0.0
200300013300,2001,5307.92,5307.92,5307.92,0.0,1,224.0,1188974.08,V,0.0,0.0
200300013300,2009,5307.92,5307.92,5307.92,0.0,1,1.0,5307.92,V,0.0,0.0
200300013325,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013325,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1002,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1009,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1009,4826.08,4826.08,4826.08,0.0,1,28.0,135130.24,V,0.0,0.0
200300013350,1009,4826.08,4826.08,4826.08,0.0,1,24.0,115825.92,V,0.0,0.0
200300013350,1011,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1018,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1018,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1018,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1018,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1018,5307.92,5307.92,5307.92,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,1018,5307.92,5307.92,5307.92,0.0,1,53.0,281319.76,V,0.0,0.0
200300013350,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300013350,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300023125,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300023150,1001,566517.0,566517.0,566517.0,0.0,1,0.0,0.0,V,0.0,0.0
200300023150,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300023175,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300023225,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300023250,1001,77168.98,77168.98,77168.98,5373.23,1,1.0,5373.23,S,0.0,0.0
200300023250,1009,525782.0,525782.0,525782.0,5268.82,1,0.0,0.0,V,0.0,0.0
200300023250,US01,85.03,85.03,85.03,76.13,1,0.0,0.0,V,0.0,0.0
200300023300,1001,5368.44,5368.44,5368.44,5284.08,1,1.0,5284.08,S,0.0,0.0
200300032600,1001,436571.0,436571.0,436571.0,0.0,1,0.0,0.0,V,0.0,0.0
200300032800,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300032825,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300032850,1009,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300042650,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300042700,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300042725,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300042750,1009,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300042775,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300042825,1001,499826.0,499826.0,499826.0,0.0,1,0.0,0.0,V,0.0,0.0
200300053125,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300053150,1001,508299.0,508299.0,508299.0,508299.0,1,5.0,2541495.0,S,0.0,0.0
200300053150,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300053150,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300053150,1015,7338.51,7338.51,7338.51,7338.51,1,8.0,58708.08,S,0.0,0.0
200300053250,1002,5361.74,5366.0,5366.0,0.0,1,0.0,0.0,V,-0.07938874394335108,-0.07938874394335108
200300053250,1009,5314.99,5314.99,5314.99,0.0,1,1.0,5314.99,V,0.0,0.0
200300053250,US01,71.05,77.75,77.75,71.05,1,0.0,0.0,V,-8.61736334405145,-8.61736334405145
200300053275,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300053275,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300053300,1001,5245.14,5245.14,5245.14,5350.13,1,50.0,267506.5,S,0.0,0.0
200300053300,1002,5366.0,5366.0,5366.0,0.0,1,0.0,0.0,V,0.0,0.0
200300053300,1002,5314.99,5314.99,5314.99,0.0,1,0.0,0.0,V,0.0,0.0
200300053300,1002,5314.99,5314.99,5314.99,0.0,1,0.0,0.0,V,0.0,0.0
200300053300,1002,5314.99,5314.99,5314.99,0.0,1,0.0,0.0,V,0.0,0.0
200300053300,3315,5350.13,5350.13,5350.13,5350.13,1,0.0,0.0,V,0.0,0.0
200300053350,1015,5778.8,5778.8,5778.8,6183.14,1,1.0,6183.14,S,0.0,0.0
200300053400,1001,4252.11,4252.11,4252.11,4252.11,1,1.0,4252.11,V,0.0,0.0
200300062600,1001,41335.0,41335.0,41335.0,0.0,1,0.0,0.0,V,0.0,0.0
200300062825,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300062850,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073100,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073100,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073100,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073125,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073125,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073125,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073150,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073150,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073175,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073175,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073200,1001,5510.5,553709.0,553709.0,6087.28,1,652.0,3592864.24,V,-99.00480216142414,-99.00480216142414
200300073200,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073200,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073225,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073250,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073250,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073275,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073275,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073275,2014,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073300,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073300,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073325,1002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073325,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073325,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073325,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073350,1009,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073350,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073350,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300073350,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082600,1002,4819.0,4819.0,4819.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082650,2014,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082675,1002,4682.0,4682.0,4682.0,0.0,1,19.0,88958.0,V,0.0,0.0
200300082675,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082700,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082700,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082725,1001,4819.0,454347.0,454347.0,0.0,1,3.0,14457.0,V,-98.93935692323268,-98.93935692323268
200300082725,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082725,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082725,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082775,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082775,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082775,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082800,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082825,1009,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082825,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082825,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082850,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082850,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300082850,2015,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300092600,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300092600,1009,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300092650,1001,928897.0,928897.0,928897.0,0.0,1,0.0,0.0,V,0.0,0.0
200300092675,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300092675,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300092700,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300092800,1001,928897.0,928897.0,928897.0,0.0,1,0.0,0.0,V,0.0,0.0
200300092850,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113100,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113125,1009,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113150,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113175,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113175,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113175,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113200,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113200,2011,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113225,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113225,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113250,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113250,2008,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113250,2009,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113250,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113300,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113300,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113300,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113350,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300113350,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300132600,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300132675,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300132700,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300132750,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300132775,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300132825,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300132850,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300271575,1001,33856.0,33856.0,33856.0,0.0,1,0.0,0.0,V,0.0,0.0
200300271575,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300271575,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300271625,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300271650,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300271650,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300271675,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283025,2013,5453.0,1.0,1.0,0.0,1,125.0,681625.0,V,545200.0,545200.0
200300283050,1001,5413.5,1.0,1.0,0.0,1,2.0,10827.0,V,541250.0,541250.0
200300283100,1002,5389.0,5389.0,5389.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283100,2001,5610.0,5610.0,5610.0,0.0,1,1.0,5610.0,V,0.0,0.0
200300283100,2002,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283100,2003,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283100,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283100,2014,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283100,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283125,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283125,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283150,1018,5393.67,525782.0,525782.0,0.0,1,3.0,16181.0,V,-98.9741622954,-98.9741622954
200300283150,2001,5610.0,5610.0,5610.0,0.0,1,1.0,5610.0,V,0.0,0.0
200300283175,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283175,2001,5610.0,5610.0,5610.0,0.0,1,2.0,11220.0,V,0.0,0.0
200300283175,2010,5551.0,5551.0,5551.0,0.0,1,185.0,1026935.0,V,0.0,0.0
200300283200,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283200,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283225,1001,5389.0,494048.0,494048.0,4699.04,1,5.0,26945.0,V,-98.90921529891831,-98.90921529891831
200300283250,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283275,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283300,2016,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283325,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283325,2013,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283350,1008,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283350,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300283350,2012,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312400,1002,4507.0,4507.0,4507.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312500,2017,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312600,1001,4542.0,581053.0,581053.0,0.0,1,0.0,0.0,V,-99.21831571302445,-99.21831571302445
200300312600,1011,4435.0,4435.0,4435.0,0.0,1,1.0,4435.0,V,0.0,0.0
200300312600,1011,4435.0,4435.0,4435.0,0.0,1,2.0,8870.0,V,0.0,0.0
200300312600,2006,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312600,2010,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312600,2011,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312625,2007,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312675,1001,581053.0,581053.0,581053.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312675,1011,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312700,2001,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312700,2014,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312725,2004,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312750,1002,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312750,1018,525782.0,525782.0,525782.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312775,1001,581053.0,581053.0,581053.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312775,2000,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
200300312775,2005,1.0,1.0,1.0,0.0,1,0.0,0.0,V,0.0,0.0
