Material,Valuation area,Valuation Type,Del. flag val. type,Total Stock,Total Value,Price control,Moving price,Standard price,Price unit,Valuation Class,Value/mov. av. price,Tot.stock prev.per,Total value PP,Price control.1,MovAvgPrice PP,Standard price.1,Price unit PP,Valuation class,Value prev. period,Total stock PY,Total value PY,Price control.2,MovAvgPrice PY,Standard price.2,Price unit PY,Valuation class.1,Value previous year,Year current period,Current period,Valuation Category,Previous Price,Last Price Change,Future Price,Valid from,Time Stamp,Tax price 1,Commercial price 1,Tax price 3,Commercial price 3,Total val. YBL,Total stock in YBL,Total stock in PBL,Tot.val.per.bef.last,Future planned price,Planned price 1,Planned price 2,Planned price 3,Planned price date 1,Planned price date 2,Planned price date 3,Future cost est. pd,Curr. cost est. per.,Prev. cost est. per.,Future cost estimate,Current CostEstimate,PreviousCostEstimate,Overhead key,LIFO/FIFO-relevant,LIFO Pool,Commercial price 2,Tax price 2,Devaluation Ind.,Maintenance status,ProdCostEst.No.,Cost Estimate Number,Valuation Variant,Valuation Variant.1,Valuation Variant.2,Costing Version,Costing Version.1,Costing Version.2,Origin Group,Overhead Group,Posting Period,Current Period,Previous Period,Future Fiscal Year,Current Fiscal Year,Previous Fiscal Year,Cost Est. with Qty Structure,PreviousPlannedPrice,Mat. Ledger Active,Material Price Determination: Control,Current Planned Prc.,Total value at SP,Material origin,Phys. Inv. Block,Ph.inv. VO material,Date of Last Count,CC Phys. Inv. Ind.,Valuation margin,Fixed Current Plnd Price,Fixed Previous Plnd Price,"Future Plan Price, Fixed",Current Valuation Strategy,Previous Valuation Strategy,Future Valuation Strategy,VC: Sales order stk,Proj. stk val. class,Material Usage,Material origin.1,Produced in-house,Valuated UoM,Price unit.1,MBEWH rec. already exists for per. befor,VC: Spec. stk at vdr,MD Product valuation extension field ele,Prepaid Inventory
600074001646,2004,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100177348,100177349,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001646,2013,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100184392,100184393,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001646,6005,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100160252,100160253,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001647,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100024438,100024439,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001651,1001,,,2.0,640.8,V,320.4,0.0,1,6011,0.0,0,0.0,V,320.4,0.0,1,6011,0.0,0,0.0,V,320.4,0.0,1,6011,0,2018,11,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100003334,100003335,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001651,2000,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100055696,100055697,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001652,2004,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100036146,100036147,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001654,2004,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100036150,100036151,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001662,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100024456,100024457,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001664,2000,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100055712,100055713,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001668,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100024466,100024467,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001674,1001,,,10.0,491.89,V,49.19,0.0,1,6011,0.0,0,0.0,V,49.19,0.0,1,6011,0.0,0,0.0,V,49.19,0.0,1,6011,0,2019,1,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100003358,100003359,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001675,1001,,,15.0,765.67,V,51.04,0.0,1,6011,0.0,0,0.0,V,51.05,0.0,1,6011,0.0,0,0.0,V,51.05,0.0,1,6011,0,2019,1,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100003360,100003361,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001676,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100024472,100024473,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001678,2000,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100055728,100055729,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001680,1001,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2019,1,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100272375,100272376,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001682,1001,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2019,1,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100272385,100272386,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001685,1001,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2019,1,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100272391,100272392,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001688,2000,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100055730,100055731,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001688,2007,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100150156,100150157,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001688,2008,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100160802,100160803,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001688,2014,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100163380,100163381,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001688,6004,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100155002,100155003,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001691,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100024484,100024485,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074001691,2005,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100047884,100047885,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074008078,2002,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100175446,100175447,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074008078,2004,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100177350,100177351,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074008078,2013,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100184394,100184395,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074008896,2002,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100175448,100175449,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074008896,6004,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100168352,100168353,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074008897,2005,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100178134,100178135,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074008897,2014,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100185180,100185181,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600074008897,2017,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100187526,100187527,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600075001694,2004,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100036186,100036187,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600075001700,2000,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100055744,100055745,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600075001700,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100024492,100024493,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001704,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100024494,100024495,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001706,2007,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100179700,100179701,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001706,2015,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100185964,100185965,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001706,6003,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100167226,100167227,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001708,2015,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100164584,100164585,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001708,6003,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100154382,100154383,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001709,2011,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100151404,100151405,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001709,2017,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100165826,100165827,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001709,6006,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100156688,100156689,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001714,1001,,,2.0,806.0,V,403.0,0.0,1,6011,0.0,0,0.0,V,403.0,0.0,1,6011,0.0,0,0.0,V,403.0,0.0,1,6011,0,2018,11,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100003392,100003393,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001715,2004,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100036204,100036205,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001717,1001,,,1.0,124.34,V,124.34,0.0,1,6011,0.0,0,0.0,V,150.15,0.0,1,6011,0.0,0,0.0,V,150.15,0.0,1,6011,0,2018,11,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,BG,100003396,100003397,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001717,2017,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100165828,100165829,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001718,2007,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100150164,100150165,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001718,2011,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100151408,100151409,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001718,2012,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100158952,100158953,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001719,2001,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100174672,100174673,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001719,2013,,,0.0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0.0,0,0.0,V,1.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100184402,100184403,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001719,6003,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100167228,100167229,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
600076001719,6006,,,0.0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0.0,0,0.0,V,0.0,0.0,1,6011,0,2018,6,,0.0,,0,,00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,0,0,,,,,,,0,0,0,B,100161892,100161893,,,,0,0,0,,,0,0,0,,,,,0.0,X,2.0,0.0,0,,,,,,0,0.0,0.0,0,,,,,,,,,,0,,,,
