Sales document,Sales Document Item,Material,Material Group,Product hierarchy,Net Value,Order Quantity,Sales unit,Net Price,Created on,Sold-to Party,Billed Quantity,Net Value_billing,Moving price,MovAvgPrice PP,MovAvgPrice PY,Total Stock,Total Value,Year,Month,Quarter,Material_Avg_Price,Price_Ratio,Profit_Margin,Order_Count,Total_Revenue,Total_Qty,Customer_Segment,Volume_Segment,Seasonal_Flag
10001587,10,101000060006,J0005,,20.0,2.0,EA,10.0,2024-11-06,1000012,,,189.85,189.77,189.77,0.0,0.0,2024,11,4,108.0,0.09259259259259259,-1798.5,219,5191942059.37,14766.0,1,0,1
10001588,10,101000060006,J0005,,10000.0,500.0,EA,20.0,2024-11-06,1000012,,,189.85,189.77,189.77,0.0,0.0,2024,11,4,108.0,0.18518518518518517,-849.25,219,5191942059.37,14766.0,1,0,1
10001592,10,200200160300,B0003,,1400.0,20.0,EA,70.0,2024-11-18,1004038,,,770.81,100079.0,100079.0,478.0,453247.14,2024,11,4,807.6284615384616,0.0866735180018992,-1001.1571428571427,12,283444.0,580.0,0,0,1
10001593,20,200200160300,B0003,,34500.0,50.0,EA,23.0,2024-11-18,1004038,,,770.81,100079.0,100079.0,478.0,453247.14,2024,11,4,807.6284615384616,0.02847844162919545,-3251.347826086956,12,283444.0,580.0,0,0,1
10001593,30,200200160300,B0003,,13800.0,20.0,EA,23.0,2024-11-18,1004038,,,770.81,100079.0,100079.0,478.0,453247.14,2024,11,4,807.6284615384616,0.02847844162919545,-3251.347826086956,12,283444.0,580.0,0,0,1
10001594,10,200200160300,B0003,,34500.0,50.0,EA,23.0,2024-11-20,1003801,,,770.81,100079.0,100079.0,478.0,453247.14,2024,11,4,807.6284615384616,0.02847844162919545,-3251.347826086956,20,20699998.0,3156.0,0,0,1
10001594,20,200200160300,B0003,,6900.0,10.0,EA,23.0,2024-11-20,1003801,,,770.81,100079.0,100079.0,478.0,453247.14,2024,11,4,807.6284615384616,0.02847844162919545,-3251.347826086956,20,20699998.0,3156.0,0,0,1
10001596,10,200200160300,B0003,,3765000.0,5.0,EA,25100.0,2024-11-27,1007831,,,770.81,100079.0,100079.0,478.0,453247.14,2024,11,4,807.6284615384616,31.078647169252424,96.92904382470118,6,3809250.5,58.0,0,0,1
10001598,10,200200160300,B0003,,20250.0,5.0,EA,135.0,2024-12-05,1003801,,,770.81,100079.0,100079.0,478.0,453247.14,2024,12,4,807.6284615384616,0.16715607043223416,-470.97037037037035,20,20699998.0,3156.0,0,0,1
10001598,20,200200160300,B0003,,17800.0,5.0,EA,118.67,2024-12-05,1003801,,,770.81,100079.0,100079.0,478.0,453247.14,2024,12,4,807.6284615384616,0.1469363768755054,-549.5407432375495,20,20699998.0,3156.0,0,0,1
10001599,10,200200160300,B0003,,6900.0,10.0,EA,23.0,2024-12-09,1003801,,,770.81,100079.0,100079.0,478.0,453247.14,2024,12,4,807.6284615384616,0.02847844162919545,-3251.347826086956,20,20699998.0,3156.0,0,0,1
10001604,20,101000060006,J0005,,1600000.0,4000.0,EA,400.0,2025-01-02,1003304,,,189.85,189.77,189.77,0.0,0.0,2025,1,1,108.0,3.7037037037037037,52.5375,6,1723500.04,4350.0,0,0,1
10001604,30,100200030003,R0002,,12000.0,40.0,KG,300.0,2025-01-02,1003304,,,849.41,849.4,849.4,800.0,679528.26,2025,1,1,3575.0,0.08391608391608392,-183.13666666666666,6,1723500.04,4350.0,0,0,1
10001608,10,100131110039,CELL,,999.95,1.0,EA,999.95,2025-01-12,1000126,,,36.6,36.6,36.6,0.0,0.0,2025,1,1,2042823.726440678,0.0004894940209756947,96.33981699084954,35,5264159.37,1339.0,0,0,1
10001610,10,100111110015,CELL,,999.95,1.0,EA,999.95,2025-01-12,1000126,,,69.36,69.36,69.36,83.0,5757.29,2025,1,1,781.7325714285714,1.279145882552455,93.06365318265914,35,5264159.37,1339.0,0,0,1
10001611,10,100111110015,CELL,,500.47,1.0,EA,500.47,2025-01-12,1000126,,,69.36,69.36,69.36,83.0,5757.29,2025,1,1,781.7325714285714,0.6402061501485345,86.14102743421184,35,5264159.37,1339.0,0,0,1
10001613,10,200300013300,B0003,,1000.0,1.0,EA,1000.0,2025-01-18,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.3666971243979999,-430.79200000000003,43,228842608.08999997,47.0,0,0,1
10001614,10,110000000137,O0001,,999.88,1.0,EA,999.88,2025-01-20,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.043098356671487724,74.96499579949594,43,228842608.08999997,47.0,0,0,1
10001617,10,200300013300,B0003,,9900.0,1.0,EA,30.0,2025-01-22,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.011000913731939998,-17593.066666666666,43,228842608.08999997,47.0,0,0,1
10001618,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-22,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001619,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-22,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001620,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-22,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001621,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-22,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001622,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-22,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001623,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-22,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001624,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-23,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001625,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-23,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001626,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-23,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001627,10,110000000137,O0001,,999.82,1.0,EA,999.82,2025-01-23,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.04309577045974203,74.96349342881719,43,228842608.08999997,47.0,0,0,1
10001628,1000,200300053300,B0003,,330000.0,1.0,EA,1000.0,2025-01-23,1000161,,,5245.14,5245.14,5245.14,50.0,267506.5,2025,1,1,169911.20808333333,0.005885426931397885,-424.514,53,335198201.4,35312.0,0,0,1
10001630,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-23,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001631,10,200300053300,B0003,,330000.0,1.0,EA,1000.0,2025-01-23,1000161,,,5245.14,5245.14,5245.14,50.0,267506.5,2025,1,1,169911.20808333333,0.005885426931397885,-424.514,53,335198201.4,35312.0,0,0,1
10001632,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-23,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001633,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-23,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001634,10,110000000137,O0001,,999.82,1.0,EA,999.82,2025-01-24,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.04309577045974203,74.96349342881719,43,228842608.08999997,47.0,0,0,1
10001635,10,110000000137,O0001,,999.82,1.0,EA,999.82,2025-01-24,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.04309577045974203,74.96349342881719,43,228842608.08999997,47.0,0,0,1
10001636,10,110000000137,O0001,,999.82,1.0,EA,999.82,2025-01-24,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.04309577045974203,74.96349342881719,43,228842608.08999997,47.0,0,0,1
10001637,10,200300053300,B0003,,330000.0,1.0,EA,1000.0,2025-01-24,1000161,,,5245.14,5245.14,5245.14,50.0,267506.5,2025,1,1,169911.20808333333,0.005885426931397885,-424.514,53,335198201.4,35312.0,0,0,1
10001638,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-24,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001639,10,110000000137,O0001,,999.82,1.0,EA,999.82,2025-01-25,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.04309577045974203,74.96349342881719,43,228842608.08999997,47.0,0,0,1
10001640,10,110000000137,O0001,,1500.23,1.0,EA,1500.23,2025-01-25,1011818,,,250.32,1.0,1.0,120.0,30038.4,2025,1,1,23199.9565,0.06466520745416053,83.3145584343734,43,228842608.08999997,47.0,0,0,1
10001642,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-28,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001643,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-28,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001644,10,200300013300,B0003,,33000.0,1.0,EA,100.0,2025-01-28,1011818,,,5307.92,5307.92,5307.92,0.0,0.0,2025,1,1,2727.0462009803923,0.03666971243979999,-5207.92,43,228842608.08999997,47.0,0,0,1
10001645,1000,200300053300,B0003,,1000.0,1.0,EA,1000.0,2025-01-28,1011818,,,5245.14,5245.14,5245.14,50.0,267506.5,2025,1,1,169911.20808333333,0.005885426931397885,-424.514,43,228842608.08999997,47.0,0,0,1
10001646,10,200300053300,B0003,,1000.0,1.0,EA,1000.0,2025-01-28,1011818,,,5245.14,5245.14,5245.14,50.0,267506.5,2025,1,1,169911.20808333333,0.005885426931397885,-424.514,43,228842608.08999997,47.0,0,0,1
10001647,10,200300053300,B0003,,36666630.37,1.0,EA,111111.0,2025-01-30,1011818,,,5245.14,5245.14,5245.14,50.0,267506.5,2025,1,1,169911.20808333333,0.6539356717745504,95.27936927936928,43,228842608.08999997,47.0,0,0,1
10001648,1000,200300053300,B0003,,3300000.0,1.0,EA,10000.0,2025-02-04,1011818,,,5245.14,5245.14,5245.14,50.0,267506.5,2025,2,1,169911.20808333333,0.05885426931397885,47.54859999999999,43,228842608.08999997,47.0,0,0,1
10001649,1000,200300053300,B0003,,3300000.0,1.0,EA,10000.0,2025-02-04,1011818,,,5245.14,5245.14,5245.14,50.0,267506.5,2025,2,1,169911.20808333333,0.05885426931397885,47.54859999999999,43,228842608.08999997,47.0,0,0,1
10001650,10,110000003713,E0003,,4800.0,2.0,EA,2400.0,2025-02-10,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,1.1795954561000033,99.95833333333334,84,122351954.49,22285.0,0,0,1
10001651,10,110000003713,E0003,,4000.0,2.0,EA,2000.0,2025-02-12,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,0.9829962134166694,99.95,84,122351954.49,22285.0,0,0,1
10001652,10,110000003713,E0003,,6000.0,2.0,EA,3000.0,2025-02-12,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,1.4744943201250043,99.96666666666667,84,122351954.49,22285.0,0,0,1
10001653,10,110000003713,E0003,,4600.0,2.0,EA,2300.0,2025-02-12,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,1.1304456454291698,99.95652173913044,84,122351954.49,22285.0,0,0,1
10001654,10,110000003713,E0003,,3000.0,2.0,EA,1500.0,2025-02-12,1000206,,,1.0,1.0,1.0,0.0,0.0,2025,2,1,2034.5958333333335,0.7372471600625021,99.93333333333332,84,122351954.49,22285.0,0,0,1
10001655,10,200300073200,B0003,,3555519.75,1.0,EA,11111.0,2025-02-14,1011818,,,5510.5,553709.0,553709.0,652.0,3592864.24,2025,2,1,1249.8837837837837,8.88962649500386,50.4050040500405,43,228842608.08999997,47.0,0,0,1
10001656,10,200300073200,B0003,,355519.79,1.0,EA,1111.0,2025-02-14,1011818,,,5510.5,553709.0,553709.0,652.0,3592864.24,2025,2,1,1249.8837837837837,0.8888826420618566,-395.994599459946,43,228842608.08999997,47.0,0,0,1
10001657,1000,200300053300,B0003,,3300000.0,1.0,EA,10000.0,2025-02-15,1011818,,,5245.14,5245.14,5245.14,50.0,267506.5,2025,2,1,169911.20808333333,0.05885426931397885,47.54859999999999,43,228842608.08999997,47.0,0,0,1
10001658,10,200300073200,B0003,,3199999.96,1.0,EA,10000.0,2025-02-18,1011818,,,5510.5,553709.0,553709.0,652.0,3592864.24,2025,2,1,1249.8837837837837,8.000743852942003,44.895,43,228842608.08999997,47.0,0,0,1
10001660,10,110000000137,O0001,,110000.2,1.0,EA,110000.2,2025-02-18,1000003,,,250.32,1.0,1.0,120.0,30038.4,2025,2,1,23199.9565,4.741396821153522,99.77243677738767,5,221219.9,53.0,0,0,1
10001661,10,100111110015,CELL,,999.61,1.0,EA,999.61,2025-02-18,1011822,,,69.36,69.36,69.36,83.0,5757.29,2025,2,1,781.7325714285714,1.2787109512058197,93.0612939046228,6,222000.04,6.0,0,0,1
10001662,10,110000000137,O0001,,100000.28,1.0,EA,100000.28,2025-02-18,1011822,,,250.32,1.0,1.0,120.0,30038.4,2025,2,1,23199.9565,4.310364978486058,99.74968070089403,6,222000.04,6.0,0,0,1
10001663,10,110000000137,O0001,,10000.13,1.0,EA,10000.13,2025-02-18,1011822,,,250.32,1.0,1.0,120.0,30038.4,2025,2,1,23199.9565,0.4310408944085735,97.49683254117697,6,222000.04,6.0,0,0,1
10001664,10,101000060006,J0005,,10000.0,100.0,EA,100.0,2025-03-03,1003304,,,189.85,189.77,189.77,0.0,0.0,2025,3,1,108.0,0.9259259259259259,-89.85,6,1723500.04,4350.0,0,0,1
10001664,20,100200030003,R0002,,1500.0,10.0,KG,150.0,2025-03-03,1003304,,,849.41,849.4,849.4,800.0,679528.26,2025,3,1,3575.0,0.04195804195804196,-466.27333333333326,6,1723500.04,4350.0,0,0,1
10001664,40,100200030003,R0002,,50000.02,100.0,KG,500.0,2025-03-03,1003304,,,849.41,849.4,849.4,800.0,679528.26,2025,3,1,3575.0,0.13986013986013987,-69.88199999999999,6,1723500.04,4350.0,0,0,1
10001664,50,100200030003,R0002,,50000.02,100.0,KG,500.0,2025-03-03,1003304,,,849.41,849.4,849.4,800.0,679528.26,2025,3,1,3575.0,0.13986013986013987,-69.88199999999999,6,1723500.04,4350.0,0,0,1
10001666,10,110000000137,O0001,,10999.82,1.0,EA,10999.82,2025-03-29,1000206,,,250.32,1.0,1.0,120.0,30038.4,2025,3,1,23199.9565,0.4741310614095332,97.72432639806834,84,122351954.49,22285.0,0,0,1
10001667,10,200300283125,B0003,,10000.0,1.0,EA,10000.0,2025-04-10,1011827,,,525782.0,525782.0,525782.0,0.0,0.0,2025,4,2,10000.0,1.0,-5157.820000000001,6,3200000.0,3002.0,0,0,0
10001668,1000,202038003350,B0003,,167500000.0,5.0,EA,100000.0,2025-05-14,1011818,,,5371.6,1.0,1.0,120.0,644598.13,2025,5,2,4896.820652173913,20.421413627964018,94.62839999999998,43,228842608.08999997,47.0,0,0,0
10001681,10,200100083050,B0003,,4000.0,4.0,EA,1000.0,2025-07-23,1000103,,,525782.0,525782.0,525782.0,0.0,0.0,2025,7,3,1000.0,1.0,-52478.200000000004,7,3460500.5,34.0,0,0,0
10001683,10,200100013425,B0003,,38055174.72,10.0,EA,11111.0,2025-08-08,1003738,,,1.0,1.0,1.0,0.0,0.0,2025,8,3,19979.10925925926,0.5561308993217823,99.9909999099991,122,573695516.92,1707.0,0,0,0
10001684,10,200100013425,B0003,,34250000.0,10.0,EA,10000.0,2025-08-13,1003738,,,1.0,1.0,1.0,0.0,0.0,2025,8,3,19979.10925925926,0.5005228146177502,99.99,122,573695516.92,1707.0,0,0,0
10001685,10,200100013425,B0003,,171250000.0,5.0,EA,100000.0,2025-08-18,1003738,,,1.0,1.0,1.0,0.0,0.0,2025,8,3,19979.10925925926,5.005228146177502,99.99900000000001,122,573695516.92,1707.0,0,0,0
10001688,10,200100013425,B0003,,6850000.0,4.0,EA,5000.0,2025-08-22,1003738,,,1.0,1.0,1.0,0.0,0.0,2025,8,3,19979.10925925926,0.2502614073088751,99.98,122,573695516.92,1707.0,0,0,0
10001689,10,200100013425,B0003,,3425000.0,10.0,EA,1000.0,2025-08-22,1003738,,,1.0,1.0,1.0,0.0,0.0,2025,8,3,19979.10925925926,0.05005228146177502,99.9,122,573695516.92,1707.0,0,0,0
10001690,10,202040703950,B0003,,572749.62,100.0,EA,14.5,2025-09-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001691,10,202040703950,B0003,,197500000.0,5.0,EA,100000.0,2025-09-06,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,37.334239709115494,92.852,122,573695516.92,1707.0,0,0,0
10001692,10,202040703950,B0003,,869000.5,2.0,EA,1100.0,2025-09-08,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.41067663680027044,-549.8181818181818,122,573695516.92,1707.0,0,0,0
10001695,10,202040703950,B0003,,11850000.0,3.0,EA,10000.0,2025-09-08,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,3.7334239709115495,28.52,122,573695516.92,1707.0,0,0,0
10001696,10,202040703950,B0003,,29.25,2.0,EA,14.63,2025-09-08,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005461999269443597,-48758.50991114149,122,573695516.92,1707.0,0,0,0
10001697,10,202040703950,B0003,,11454.97,2.0,EA,5727.49,2025-09-08,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,2.138314845915619,-24.801614668903834,122,573695516.92,1707.0,0,0,0
10001698,10,202040703950,B0003,,11850000.0,3.0,EA,10000.0,2025-09-09,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,3.7334239709115495,28.52,122,573695516.92,1707.0,0,0,0
10001699,10,202040703950,B0003,,5924999.82,15.0,EA,1000.0,2025-09-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.37334239709115496,-614.8,122,573695516.92,1707.0,0,0,0
10001699,20,202040703950,B0003,,2172499.93,5.0,EA,1100.0,2025-09-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.41067663680027044,-549.8181818181818,122,573695516.92,1707.0,0,0,0
10001700,10,202040703950,B0003,,286375.31,50.0,EA,14.5,2025-09-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001701,10,202040703950,B0003,,286374.81,50.0,EA,14.5,2025-09-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001701,20,202040703950,B0003,,286374.81,50.0,EA,14.5,2025-09-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001702,10,202040703950,B0003,,286374.98,50.0,EA,14.5,2025-09-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001702,20,202040703950,B0003,,286374.98,50.0,EA,14.5,2025-09-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001702,30,202040703950,B0003,,286374.97,50.0,EA,14.5,2025-09-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001703,10,202040703950,B0003,,572749.62,100.0,EA,14.5,2025-09-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001711,10,202040703950,B0003,,869000.0,2.0,EA,1100.0,2025-09-11,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.41067663680027044,-549.8181818181818,122,573695516.92,1707.0,0,0,0
10001717,10,202040703950,B0003,,11454.97,2.0,EA,14.5,2025-09-12,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001719,10,202040703950,B0003,,11454.97,2.0,EA,14.5,2025-09-12,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001721,10,202040703950,B0003,,11455.25,2.0,EA,14.5,2025-09-15,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001723,10,202040703950,B0003,,11455.25,2.0,EA,14.5,2025-09-15,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001724,10,202040703950,B0003,,11455.25,2.0,EA,14.5,2025-09-15,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001725,10,202040703950,B0003,,11455.25,2.0,EA,14.5,2025-09-16,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001727,10,202040703950,B0003,,11455.25,2.0,EA,14.5,2025-09-17,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001728,10,202040703950,B0003,,11454.97,2.0,EA,14.5,2025-09-17,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001729,10,202040703950,B0003,,11454.97,2.0,EA,14.5,2025-09-17,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,9,3,2678.5064,0.005413464757821747,-49196.55172413793,122,573695516.92,1707.0,0,0,0
10001730,10,202040703950,B0003,,14.85,1.0,EA,14.85,2025-10-10,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005544134596803651,-48034.68013468013,40,5515727.04,155.0,0,0,1
10001731,10,202040703950,B0003,,14.85,1.0,EA,14.85,2025-10-14,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005544134596803651,-48034.68013468013,40,5515727.04,155.0,0,0,1
10001732,10,202040703950,B0003,,15.08,1.0,EA,15.08,2025-10-16,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005630003348134616,-47300.53050397878,40,5515727.04,155.0,0,0,1
10001733,10,202040703950,B0003,,15.08,1.0,EA,15.08,2025-10-17,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005630003348134616,-47300.53050397878,40,5515727.04,155.0,0,0,1
10001734,10,202040703950,B0003,,15.08,1.0,EA,15.08,2025-10-17,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005630003348134616,-47300.53050397878,40,5515727.04,155.0,0,0,1
10001735,10,202040703950,B0003,,15.08,1.0,EA,15.08,2025-10-17,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005630003348134616,-47300.53050397878,40,5515727.04,155.0,0,0,1
10001736,10,202040703950,B0003,,15.08,1.0,EA,15.08,2025-10-23,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005630003348134616,-47300.53050397878,40,5515727.04,155.0,0,0,1
10001737,10,202040703950,B0003,,15.08,1.0,EA,15.08,2025-10-29,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,10,4,2678.5064,0.005630003348134616,-47300.53050397878,40,5515727.04,155.0,0,0,1
10001738,10,200200160300,B0003,,300000.0,1000.0,EA,10.0,2025-10-30,1011827,,,770.81,100079.0,100079.0,478.0,453247.14,2025,10,4,807.6284615384616,0.012381931143128456,-7608.0999999999985,6,3200000.0,3002.0,0,0,1
10001741,10,202040703950,B0003,,6666.0,6.0,EA,1111.0,2025-11-10,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,11,4,2678.5064,0.41478340316827317,-543.3843384338434,122,573695516.92,1707.0,0,0,1
10001743,10,202040703950,B0003,,6666.0,6.0,EA,1111.0,2025-11-13,1003738,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,11,4,2678.5064,0.41478340316827317,-543.3843384338434,122,573695516.92,1707.0,0,0,1
10001744,10,202040703950,B0003,,75.45,5.0,EA,15.09,2025-11-14,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,11,4,2678.5064,0.005633736772105528,-47269.11862160371,40,5515727.04,155.0,0,0,1
10001745,10,202040703950,B0003,,75.45,5.0,EA,15.09,2025-11-15,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,11,4,2678.5064,0.005633736772105528,-47269.11862160371,40,5515727.04,155.0,0,0,1
10001747,10,202040703950,B0003,,149.92,10.0,EA,14.99,2025-11-15,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,11,4,2678.5064,0.005596402532396413,-47585.123415610404,40,5515727.04,155.0,0,0,1
10001748,10,202040703950,B0003,,144.55,10.0,EA,14.46,2025-11-15,1000004,,,7148.0,7148.0,7148.0,1.0,1417039.09,2025,11,4,2678.5064,0.005398531061938101,-49332.91839557399,40,5515727.04,155.0,0,0,1
